Jx,Jy,Jz,hx,hl,time_interval,sample_num,evol_num,train_set_type,loss,gate_fidelity,length
1.0,1.0,1.0,0.5,0.0,2.0,5,90,product,multi_mags,0.99870213334724,10
1.0,1.0,1.0,0.5,0.0,2.0,1,100,product,multi_mags,0.9986551406194109,10
1.0,1.0,1.0,0.5,0.0,2.0,3,100,product,multi_mags,0.9988129142602358,10
1.0,1.0,1.0,0.5,0.0,2.0,7,90,product,multi_mags,0.9988795021866888,10
1.0,1.0,1.0,0.5,0.0,2.0,2,80,product,multi_mags,0.9986343359391356,10
1.0,1.0,1.0,0.5,0.0,1.0,10,90,product,multi_mags,0.9996245048594086,10
1.0,1.0,1.0,0.5,0.0,2.0,5,100,product,multi_mags,0.9988833409843576,10
1.0,1.0,1.0,0.5,0.0,2.0,9,80,product,multi_mags,0.9989074867995492,10
1.0,1.0,1.0,0.5,0.0,1.0,9,100,product,multi_mags,0.9997808228057932,10
1.0,1.0,1.0,0.5,0.0,2.0,2,90,product,multi_mags,0.9988698523395386,10
1.0,1.0,1.0,0.5,0.0,2.0,7,100,product,multi_mags,0.9988845783678038,10
1.0,1.0,1.0,0.5,0.0,2.0,2,100,product,multi_mags,0.9988121008141452,10
1.0,1.0,1.0,0.5,0.0,2.0,9,90,product,multi_mags,0.9989001327033143,10
1.0,1.0,1.0,0.5,0.0,1.0,10,100,product,multi_mags,0.9997738628248576,10
1.0,1.0,1.0,0.5,0.0,2.0,9,100,product,multi_mags,0.998859983384865,10
1.0,1.0,1.0,0.5,0.0,1.0,6,1,product,multi_mags,0.5278270227056865,10
1.0,1.0,1.0,0.5,0.0,2.0,10,1,product,multi_mags,0.9736293536680446,10
1.0,1.0,1.0,0.5,0.0,2.0,8,1,product,multi_mags,0.4153164991525332,10
1.0,1.0,1.0,0.5,0.0,2.0,6,1,product,multi_mags,0.1856784490249897,10
1.0,1.0,1.0,0.5,0.0,1.0,6,2,product,multi_mags,0.9987193478239224,10
1.0,1.0,1.0,0.5,0.0,2.0,8,2,product,multi_mags,0.9945346912801406,10
1.0,1.0,1.0,0.5,0.0,2.0,10,2,product,multi_mags,0.9975927791258682,10
1.0,1.0,1.0,0.5,0.0,2.0,6,2,product,multi_mags,0.9759145045754276,10
1.0,1.0,1.0,0.5,0.0,1.0,6,3,product,multi_mags,0.9997348041952296,10
1.0,1.0,1.0,0.5,0.0,2.0,10,3,product,multi_mags,0.9983719765135092,10
1.0,1.0,1.0,0.5,0.0,2.0,8,3,product,multi_mags,0.9980181276429952,10
1.0,1.0,1.0,0.5,0.0,2.0,6,3,product,multi_mags,0.9977915619637456,10
1.0,1.0,1.0,0.5,0.0,1.0,6,4,product,multi_mags,0.999570605976482,10
1.0,1.0,1.0,0.5,0.0,2.0,10,4,product,multi_mags,0.9985471749868297,10
1.0,1.0,1.0,0.5,0.0,2.0,8,4,product,multi_mags,0.9985488998550084,10
1.0,1.0,1.0,0.5,0.0,2.0,6,4,product,multi_mags,0.9981036458044824,10
1.0,1.0,1.0,0.5,0.0,1.0,6,5,product,multi_mags,0.9996479926956916,10
1.0,1.0,1.0,0.5,0.0,2.0,10,5,product,multi_mags,0.998611275393955,10
1.0,1.0,1.0,0.5,0.0,2.0,8,5,product,multi_mags,0.998604514120839,10
1.0,1.0,1.0,0.5,0.0,2.0,6,5,product,multi_mags,0.9983030029473736,10
1.0,1.0,1.0,0.5,0.0,1.0,6,6,product,multi_mags,0.9993921878066964,10
1.0,1.0,1.0,0.5,0.0,2.0,10,6,product,multi_mags,0.9986347079930644,10
1.0,1.0,1.0,0.5,0.0,2.0,8,6,product,multi_mags,0.9984887945577134,10
1.0,1.0,1.0,0.5,0.0,2.0,6,6,product,multi_mags,0.9983114970237414,10
1.0,1.0,1.0,0.5,0.0,1.0,6,7,product,multi_mags,0.9995948530184288,10
1.0,1.0,1.0,0.5,0.0,2.0,10,7,product,multi_mags,0.9986462536929688,10
1.0,1.0,1.0,0.5,0.0,2.0,8,7,product,multi_mags,0.9986955972934622,10
1.0,1.0,1.0,0.5,0.0,2.0,6,7,product,multi_mags,0.998386766332258,10
1.0,1.0,1.0,0.5,0.0,1.0,6,8,product,multi_mags,0.9996651541079572,10
1.0,1.0,1.0,0.5,0.0,2.0,10,8,product,multi_mags,0.9987439431238708,10
1.0,1.0,1.0,0.5,0.0,2.0,8,8,product,multi_mags,0.998566024446812,10
1.0,1.0,1.0,0.5,0.0,2.0,6,8,product,multi_mags,0.9986778913808262,10
1.0,1.0,1.0,0.5,0.0,1.0,6,9,product,multi_mags,0.9997473076300912,10
1.0,1.0,1.0,0.5,0.0,2.0,10,9,product,multi_mags,0.99873380206348,10
1.0,1.0,1.0,0.5,0.0,2.0,8,9,product,multi_mags,0.9986320047388346,10
1.0,1.0,1.0,0.5,0.0,2.0,6,9,product,multi_mags,0.99861017737125,10
1.0,1.0,1.0,0.5,0.0,1.0,6,10,product,multi_mags,0.999672581142814,10
1.0,1.0,1.0,0.5,0.0,2.0,10,10,product,multi_mags,0.9987888954012548,10
1.0,1.0,1.0,0.5,0.0,2.0,8,10,product,multi_mags,0.9987228565625864,10
1.0,1.0,1.0,0.5,0.0,2.0,6,10,product,multi_mags,0.998374414433524,10
1.0,1.0,1.0,0.5,0.0,1.0,6,20,product,multi_mags,0.9997111414469676,10
1.0,1.0,1.0,0.5,0.0,2.0,10,20,product,multi_mags,0.998912891851864,10
1.0,1.0,1.0,0.5,0.0,2.0,8,20,product,multi_mags,0.998873051710354,10
1.0,1.0,1.0,0.5,0.0,2.0,6,20,product,multi_mags,0.9986811916375558,10
1.0,1.0,1.0,0.5,0.0,1.0,6,30,product,multi_mags,0.99969328590993,10
1.0,1.0,1.0,0.5,0.0,2.0,10,30,product,multi_mags,0.998885321175496,10
1.0,1.0,1.0,0.5,0.0,2.0,8,30,product,multi_mags,0.9988837182435004,10
1.0,1.0,1.0,0.5,0.0,2.0,6,30,product,multi_mags,0.998826802469422,10
1.0,1.0,1.0,0.5,0.0,1.0,6,40,product,multi_mags,0.9997438921771504,10
1.0,1.0,1.0,0.5,0.0,2.0,10,40,product,multi_mags,0.9989881956507776,10
1.0,1.0,1.0,0.5,0.0,2.0,8,40,product,multi_mags,0.9989024211862046,10
1.0,1.0,1.0,0.5,0.0,2.0,6,40,product,multi_mags,0.9988471207757368,10
1.0,1.0,1.0,0.5,0.0,1.0,6,50,product,multi_mags,0.9992648028114144,10
1.0,1.0,1.0,0.5,0.0,2.0,8,50,product,multi_mags,0.998864099555874,10
1.0,1.0,1.0,0.5,0.0,2.0,6,50,product,multi_mags,0.9988399835048264,10
1.0,1.0,1.0,0.5,0.0,2.0,10,50,product,multi_mags,0.9988289120158622,10
1.0,1.0,1.0,0.5,0.0,1.0,6,60,product,multi_mags,0.9997070475756472,10
1.0,1.0,1.0,0.5,0.0,2.0,6,60,product,multi_mags,0.9988972722765176,10
1.0,1.0,1.0,0.5,0.0,2.0,8,60,product,multi_mags,0.99894643980155,10
1.0,1.0,1.0,0.5,0.0,2.0,10,60,product,multi_mags,0.998932912273708,10
1.0,1.0,1.0,0.5,0.0,1.0,6,70,product,multi_mags,0.9997228606130112,10
1.0,1.0,1.0,0.5,0.0,2.0,6,70,product,multi_mags,0.998809114433994,10
1.0,1.0,1.0,0.5,0.0,2.0,8,70,product,multi_mags,0.9988997296050546,10
1.0,1.0,1.0,0.5,0.0,1.0,6,80,product,multi_mags,0.99947268929474,10
1.0,1.0,1.0,0.5,0.0,2.0,10,70,product,multi_mags,0.9987535908965908,10
1.0,1.0,1.0,0.5,0.0,2.0,6,80,product,multi_mags,0.9989214044963232,10
1.0,1.0,1.0,0.5,0.0,2.0,8,80,product,multi_mags,0.998928693510985,10
1.0,1.0,1.0,0.5,0.0,1.0,6,90,product,multi_mags,0.9996845617887234,10
1.0,1.0,1.0,0.5,0.0,2.0,10,80,product,multi_mags,0.998897277452054,10
1.0,1.0,1.0,0.5,0.0,2.0,6,90,product,multi_mags,0.9989080739860778,10
1.0,1.0,1.0,0.5,0.0,2.0,8,90,product,multi_mags,0.998890454116466,10
1.0,1.0,1.0,0.5,0.0,1.0,6,100,product,multi_mags,0.999664053815446,10
1.0,1.0,1.0,0.5,0.0,2.0,6,100,product,multi_mags,0.9987977299107106,10
1.0,1.0,1.0,0.5,0.0,2.0,10,90,product,multi_mags,0.9989164509665746,10
1.0,1.0,1.0,0.5,0.0,2.0,8,100,product,multi_mags,0.998959526258537,10
1.0,1.0,1.0,0.5,0.0,2.0,10,100,product,multi_mags,0.9989361571716742,10
1.0,1.0,1.0,0.5,0.0,2.0,4,1,product,multi_mags,0.0081032384083617,10
1.0,1.0,1.0,0.5,0.0,2.0,4,2,product,multi_mags,0.7972419384680294,10
1.0,1.0,1.0,0.5,0.0,2.0,4,3,product,multi_mags,0.9886250008379622,10
1.0,1.0,1.0,0.5,0.0,2.0,4,4,product,multi_mags,0.9954007013271268,10
1.0,1.0,1.0,0.5,0.0,2.0,4,5,product,multi_mags,0.9975422032749388,10
1.0,1.0,1.0,0.5,0.0,2.0,4,6,product,multi_mags,0.9983284648774324,10
1.0,1.0,1.0,0.5,0.0,2.0,4,7,product,multi_mags,0.9983032762314128,10
1.0,1.0,1.0,0.5,0.0,2.0,4,8,product,multi_mags,0.9983317156500447,10
1.0,1.0,1.0,0.5,0.0,2.0,4,9,product,multi_mags,0.998615162215158,10
1.0,1.0,1.0,0.5,0.0,2.0,4,10,product,multi_mags,0.9985262660331928,10
1.0,1.0,1.0,0.5,0.0,2.0,4,20,product,multi_mags,0.9987204775582672,10
1.0,1.0,1.0,0.5,0.0,2.0,4,30,product,multi_mags,0.998502814222882,10
1.0,1.0,1.0,0.5,0.0,2.0,4,40,product,multi_mags,0.9988193954787856,10
1.0,1.0,1.0,0.5,0.0,2.0,4,50,product,multi_mags,0.99893889924346,10
1.0,1.0,1.0,0.5,0.0,2.0,4,60,product,multi_mags,0.9989628497302336,10
1.0,1.0,1.0,0.5,0.0,2.0,4,70,product,multi_mags,0.9989834155995756,10
1.0,1.0,1.0,0.5,0.0,2.0,4,80,product,multi_mags,0.9988142209617538,10
1.0,1.0,1.0,0.5,0.0,2.0,4,90,product,multi_mags,0.9989140333252556,10
1.0,1.0,1.0,0.5,0.0,2.0,4,100,product,multi_mags,0.9989861304345188,10
